year,basin_index,class_id,count
2023,17,2,50316
2023,17,3,2117350
2023,17,4,35554262
2023,17,5,14618096
2023,18,0,18734710
2023,18,1,118839
2023,18,2,10075
2023,18,3,509147
2023,18,4,10292336
2023,18,5,7804313
2024,0,0,91079607
2024,0,1,3646189
2024,0,2,292739
2024,0,3,4423004
2024,0,4,42366533
2024,0,5,40351142
2024,1,0,37777542
2024,1,1,581707
2024,1,2,38059
2024,1,3,821955
2024,1,4,10603448
2024,1,5,25732373
2024,2,0,47378407
2024,2,1,670418
2024,2,2,136822
2024,2,3,1862066
2024,2,4,32074043
2024,2,5,12635058
2024,3,0,726043
2024,3,1,34010
2024,3,3,17111
2024,3,4,323769
2024,3,5,351153
2024,4,0,42633203
2024,4,1,910683
2024,4,2,114574
2024,4,3,5513723
2024,4,4,12425248
2024,4,5,23668975
2024,5,0,18311254
2024,5,1,1605756
2024,5,2,46050
2024,5,3,546574
2024,5,4,6028548
2024,5,5,10084326
2024,6,0,27746396
2024,6,1,1962537
2024,6,2,41338
2024,6,3,654502
2024,6,4,4146519
2024,6,5,20941500
2024,7,0,29399614
2024,7,1,405949
2024,7,2,41967
2024,7,3,1100362
2024,7,4,13879150
2024,7,5,13972186
2024,8,0,10944680
2024,8,1,156776
2024,8,2,60792
2024,8,3,1624545
2024,8,4,4873523
2024,8,5,4229044
2024,9,0,67888992
2024,9,1,2569124
2024,9,2,97806
2024,9,3,2204275
2024,9,4,27825159
2024,9,5,35192628
2024,10,0,51260425
2024,10,1,699052
2024,10,2,50817
2024,10,3,1727300
2024,10,4,28169146
2024,10,5,20614110
2024,11,0,19659059
2024,11,1,170460
2024,11,2,33368
2024,11,3,578538
2024,11,4,10866046
2024,11,5,8010647
2024,12,0,40050486
2024,12,1,377757
2024,12,2,21763
2024,12,3,1321473
2024,12,4,22128091
2024,12,5,16201402
2024,13,0,61404121
2024,13,1,441481
2024,13,2,46994
2024,13,3,2341703
2024,13,4,38486521
2024,13,5,20087422
2024,14,0,7374435
2024,14,1,45313
2024,14,2,345
2024,14,3,254733
2024,14,4,5418983
2024,14,5,1655061
2024,15,0,17434376
2024,15,1,43932
