year,basin_index,class_id,count
1993,0,3,170
1993,0,4,6343
1993,0,5,2804
1993,1,0,3974
1993,1,1,37
1993,1,3,5
1993,1,4,1243
1993,1,5,2689
1993,2,0,6069
1993,2,1,59
1993,2,3,37
1993,2,4,5141
1993,2,5,832
1993,3,0,75
1993,3,1,4
1993,3,3,1
1993,3,4,58
1993,3,5,12
1993,4,0,4102
1993,4,1,54
1993,4,3,239
1993,4,4,1975
1993,4,5,1834
1993,5,0,1583
1993,5,1,173
1993,5,3,6
1993,5,4,903
1993,5,5,501
1993,6,0,2849
1993,6,1,122
1993,6,3,5
1993,6,4,676
1993,6,5,2046
1993,7,0,2786
1993,7,1,23
1993,7,3,18
1993,7,4,1891
1993,7,5,854
1993,8,0,1081
1993,8,1,24
1993,8,3,70
1993,8,4,856
1993,8,5,131
1993,9,0,6863
1993,9,1,160
1993,9,3,37
1993,9,4,5215
1993,9,5,1451
1993,10,0,5955
1993,10,1,43
1993,10,3,68
1993,10,4,4441
1993,10,5,1403
1993,11,0,2197
1993,11,3,5
1993,11,4,1798
1993,11,5,394
1993,12,0,4037
1993,12,1,19
1993,12,3,28
1993,12,4,3077
1993,12,5,913
1993,13,0,7716
1993,13,1,6
1993,13,3,118
1993,13,4,6193
1993,13,5,1399
1993,14,0,988
1993,14,3,1
1993,14,4,955
1993,14,5,32
1993,15,0,2417
1993,15,3,4
1993,15,4,2212
1993,15,5,201
1993,16,0,394
1993,16,1,3
1993,16,3,4
1993,16,4,277
1993,16,5,110
1993,17,0,7038
1993,17,1,42
1993,17,3,93
1993,17,4,5923
1993,17,5,980
1993,18,0,2044
1993,18,1,5
1993,18,3,10
1993,18,4,1353
1993,18,5,676
1994,0,0,9039
1994,0,1,217
1994,0,3,172
1994,0,4,5861
1994,0,5,2789
1994,1,0,3938
1994,1,1,37
1994,1,3,5
1994,1,4,1215
1994,1,5,2681
1994,2,0,5903
1994,2,1,59
1994,2,3,41
1994,2,4,4975
1994,2,5,828
1994,3,0,71
1994,3,1,4
1994,3,3,1
1994,3,4,54
1994,3,5,12
1994,4,0,3933
1994,4,1,54
1994,4,3,240
